CLIENTNUM,true_churn,score_churn,pred_label
787770858,0,0.0,0
721104708,1,0.845,1
717461283,1,0.92,1
803028858,1,0.9825,1
716628633,0,0.0,0
813380058,0,0.0625,0
770135358,0,0.0,0
719301258,0,0.0275,0
711340233,0,0.0,0
710002833,0,0.0075,0
808705758,0,0.01,0
710839308,0,0.0025,0
768687183,0,0.05,0
720541758,0,0.0025,0
712263258,0,0.02,0
712751133,1,0.79,1
779662308,0,0.0,0
719260608,0,0.0225,0
803319633,0,0.0,0
708170508,1,0.925,1
711891933,0,0.01,0
802875333,0,0.1475,0
719991783,0,0.0025,0
745435533,0,0.015,0
718063083,0,0.0,0
710713608,0,0.0125,0
720487308,0,0.0725,0
719770158,1,0.975,1
712283808,0,0.1,0
779737233,0,0.005,0
751076058,0,0.0,0
736552308,0,0.0025,0
720578058,0,0.005,0
714932658,0,0.0,0
804708633,0,0.005,0
716271183,1,0.92,1
712442508,0,0.0,0
719165508,0,0.01,0
826467333,0,0.0225,0
721027083,0,0.0025,0
713764458,0,0.0075,0
816261858,1,0.8625,1
710850633,0,0.0025,0
805282908,0,0.0175,0
771246708,0,0.0025,0
785119833,0,0.0475,0
716780283,0,0.0,0
716546283,0,0.0,0
721308033,1,0.885,1
779270883,0,0.0025,0
822061683,0,0.005,0
710058033,0,0.01,0
710678658,0,0.0,0
712943508,0,0.0,0
816263808,0,0.0075,0
714162033,0,0.095,0
711238908,0,0.0125,0
713971608,0,0.0025,0
715193433,0,0.01,0
713111883,0,0.0025,0
716911608,0,0.0075,0
822898758,0,0.015,0
712085733,0,0.0125,0
718583133,0,0.0,0
772095858,0,0.01,0
780074733,0,0.0125,0
710182383,0,0.0325,0
713418558,0,0.005,0
715445883,0,0.0,0
718599108,0,0.0,0
711546333,0,0.0025,0
721513833,0,0.0,0
771669183,0,0.005,0
774760458,1,0.73,1
713453733,0,0.0,0
804415083,1,0.7025,1
711419133,0,0.0,0
710691633,0,0.0,0
715008858,0,0.0025,0
771424908,1,0.895,1
771215583,0,0.0075,0
711012783,1,0.915,1
827408058,0,0.0125,0
713904708,0,0.0025,0
807596358,0,0.0,0
708788583,1,0.745,1
713446083,0,0.0,0
717888108,0,0.015,0
819714408,1,0.6825,1
716853258,0,0.02,0
719455083,0,0.0025,0
779299233,0,0.0,0
771922008,0,0.0,0
708887433,0,0.045,0
713214558,0,0.0175,0
718038483,0,0.005,0
714053358,0,0.015,0
713730933,1,0.99,1
762775908,0,0.0,0
713181558,0,0.005,0
713079108,0,0.0025,0
804426858,0,0.0225,0
788379933,0,0.005,0
713740533,0,0.0275,0
712235433,1,0.9925,1
811705233,0,0.0125,0
714594933,0,0.0025,0
714377058,1,0.9675,1
827114058,0,0.015,0
708654933,1,0.955,1
720283758,1,0.8175,1
801994458,0,0.0275,0
718834233,0,0.0025,0
719196858,0,0.005,0
708451233,0,0.0125,0
718735908,1,0.8875,1
789339633,0,0.0525,0
804833058,1,0.9275,1
712542258,0,0.0,0
713639058,1,0.825,1
709560258,1,0.99,1
718317258,0,0.0075,0
720362058,1,0.8425,1
712606158,0,0.0,0
713162358,0,0.0425,0
710673558,0,0.0025,0
710096658,0,0.255,0
721313808,0,0.0025,0
778924158,0,0.0025,0
719602908,1,0.865,1
820383558,0,0.0125,0
717953283,0,0.0475,0
710327508,0,0.0,0
785134758,0,0.005,0
811970808,0,0.0075,0
718676283,0,0.0,0
720439533,0,0.0025,0
793720908,0,0.0325,0
708937608,0,0.005,0
769189083,0,0.0025,0
713455233,0,0.005,0
719563158,0,0.0,0
753118533,0,0.0,0
713265858,0,0.0,0
709713033,1,0.9225,1
711608958,0,0.005,0
708633783,1,0.92,1
714532158,0,0.0075,0
720950283,1,0.735,1
809797158,0,0.01,0
713692683,0,0.005,0
710748483,0,0.0,0
720868683,0,0.085,0
787532808,0,0.015,0
709453833,0,0.0075,0
712114458,0,0.005,0
811013658,0,0.0075,0
789180933,0,0.0075,0
717151383,0,0.0025,0
712470033,0,0.01,0
717840108,1,0.915,1
709131033,0,0.005,0
721506708,0,0.01,0
716039433,0,0.0025,0
710874933,0,0.0325,0
794682483,0,0.0125,0
709229358,0,0.0,0
772177308,0,0.0775,0
715016508,1,0.99,1
716071233,0,0.0025,0
818308533,0,0.105,0
711000933,0,0.0075,0
760104333,0,0.0225,0
718201383,0,0.0425,0
779450958,0,0.0,0
717990183,0,0.01,0
721252683,0,0.0025,0
710505483,0,0.0125,0
711587433,0,0.0125,0
720964683,0,0.0425,0
711478233,0,0.015,0
717096858,0,0.0,0
719739108,0,0.055,0
717432933,0,0.0025,0
721501308,0,0.0,0
714169083,0,0.0025,0
710194683,0,0.055,0
715365183,0,0.005,0
715448058,0,0.025,0
779008158,0,0.0025,0
712822758,0,0.0275,0
717466158,0,0.0125,0
798687258,0,0.0,0
717380133,0,0.0075,0
709693833,0,0.1425,0
804847308,0,0.02,0
716321583,0,0.035,0
712685733,0,0.015,0
781306758,1,0.8475,1
743912958,0,0.0,0
712294083,1,0.985,1
716630508,0,0.005,0
711334983,1,0.94,1
717442758,0,0.0075,0
709137558,0,0.0125,0
714366708,0,0.0025,0
711925608,0,0.0,0
721202058,0,0.0075,0
716931183,0,0.0025,0
800164083,0,0.0,0
719682183,0,0.125,0
710984133,0,0.0425,0
780307233,0,0.0125,0
716434533,1,0.89,1
828215508,1,0.8975,1
716138958,0,0.0025,0
709276908,0,0.01,0
815767983,0,0.0075,0
712812408,1,0.9925,1
712403358,0,0.0,0
717826308,0,0.005,0
753443583,0,0.0075,0
721428333,0,0.0175,0
719910333,0,0.0,0
713585958,1,0.9475,1
712866933,0,0.005,0
719219883,0,0.0025,0
779170008,0,0.005,0
779727558,0,0.0,0
714373308,0,0.0025,0
715000383,0,0.0,0
710493558,1,0.995,1
778839108,0,0.0025,0
715548183,0,0.0,0
712545183,0,0.005,0
779032308,0,0.0025,0
721500108,0,0.055,0
713389233,0,0.055,0
718811058,0,0.0025,0
717084708,0,0.0025,0
778247358,0,0.0075,0
710702733,0,0.0275,0
815240358,0,0.005,0
715165758,0,0.06,0
827964858,1,0.8575,1
773667708,1,0.8325,1
717400533,0,0.01,0
713586858,0,0.0025,0
711393483,0,0.01,0
812979408,1,0.81,1
711877458,0,0.01,0
714351558,0,0.0225,0
828343083,0,0.0,0
790002783,0,0.0125,0
708615183,0,0.0025,0
718509858,0,0.0025,0
718540308,0,0.0025,0
778180158,0,0.0,0
778242708,0,0.0025,0
806947308,1,0.75,1
714899283,0,0.0,0
708386958,1,0.955,1
710986758,0,0.0025,0
718220358,1,0.9325,1
710568333,0,0.1475,0
712656783,1,0.9375,1
717483558,0,0.005,0
721440633,0,0.0,0
738899658,1,0.945,1
711423558,0,0.03,0
721522533,0,0.0,0
708558408,0,0.0,0
714727833,1,0.9225,1
714365883,0,0.0,0
715856208,0,0.0025,0
708944958,0,0.0025,0
771516333,0,0.0075,0
772051308,0,0.0,0
788350908,0,0.0075,0
818322033,0,0.0,0
716288958,0,0.005,0
712347258,0,0.0075,0
779072733,0,0.0075,0
710003958,0,0.0025,0
715287708,0,0.0025,0
708774708,0,0.0025,0
713535033,0,0.0,0
719314683,0,0.015,0
789293358,0,0.0075,0
787638408,0,0.0025,0
715974783,0,0.04,0
716134533,0,0.0175,0
708834483,1,0.95,1
780168333,0,0.0075,0
711557508,0,0.0025,0
772506858,0,0.01,0
765692658,0,0.005,0
720598308,1,0.7325,1
709912683,0,0.0075,0
815353083,1,0.8125,1
720093333,0,0.0025,0
717281658,0,0.0,0
765731433,0,0.0075,0
712050933,1,0.86,1
787361583,0,0.0075,0
709921158,0,0.0,0
714781908,0,0.05,0
717592758,1,0.9475,1
821339433,0,0.0,0
715174983,0,0.0125,0
710863308,0,0.0,0
806824908,0,0.0025,0
710592933,0,0.095,0
771881283,0,0.0025,0
708687483,1,0.945,1
719147208,0,0.01,0
709607733,0,0.0,0
713184858,0,0.0,0
719929758,0,0.155,0
759127158,0,0.0025,0
780717483,0,0.0175,0
708507483,0,0.0,0
787617483,0,0.0,0
816608808,0,0.0575,0
716727258,0,0.005,0
813890883,0,0.0025,0
768256908,1,0.8475,1
811095483,0,0.0675,0
720168558,0,0.025,0
719309133,0,0.0125,0
721451208,1,0.9075,1
772879158,0,0.0,0
712934583,0,0.005,0
710088483,0,0.0075,0
753534633,0,0.045,0
710932683,0,0.045,0
714751158,1,0.7725,1
718109808,0,0.005,0
713227233,0,0.015,0
718342158,1,0.8675,1
804606033,0,0.025,0
720755658,0,0.0,0
711795633,0,0.1425,0
716654808,1,0.975,1
817616433,0,0.0,0
716390958,1,0.9425,1
716564433,1,0.94,1
719530158,0,0.0025,0
710621283,0,0.005,0
716714733,0,0.0025,0
720921408,0,0.0025,0
789185508,0,0.0,0
807014583,0,0.0075,0
721388283,0,0.0525,0
716022258,1,0.82,1
789362058,0,0.015,0
771460158,0,0.0,0
714147858,0,0.005,0
708394908,0,0.0,0
778433283,1,0.7575,1
720637008,0,0.055,0
716877258,0,0.0025,0
812973708,0,0.0025,0
788760633,0,0.0025,0
718602708,0,0.0,0
712365483,0,0.0,0
789154833,0,0.0,0
715849983,0,0.0,0
780336258,0,0.0,0
716567433,0,0.0,0
713057658,0,0.01,0
718191483,0,0.0075,0
811527933,1,0.7725,1
778617708,1,0.8225,1
785055108,0,0.0,0
822961533,0,0.01,0
709124883,0,0.0,0
772574283,1,0.77,1
761240358,0,0.0,0
708469533,0,0.0025,0
769927533,0,0.0025,0
718545033,0,0.0025,0
714972558,1,0.9,1
772204758,0,0.2175,0
709039533,0,0.0125,0
716492583,0,0.0,0
766381908,0,0.0,0
719109783,0,0.0075,0
796236258,0,0.0025,0
709700058,0,0.0325,0
716905158,0,0.0175,0
718851783,0,0.02,0
709709283,1,0.9175,1
711993258,0,0.0,0
780105483,1,0.8975,1
718350033,0,0.01,0
715294083,1,0.94,1
710905908,0,0.09,0
721387008,0,0.005,0
715411608,0,0.0175,0
710598408,0,0.0,0
718521258,0,0.0,0
713138433,0,0.01,0
718819158,0,0.005,0
718871358,0,0.0,0
720186258,0,0.0,0
710197308,0,0.005,0
817086783,0,0.0475,0
749211483,0,0.01,0
789749433,0,0.0,0
715082133,0,0.0025,0
714946908,0,0.0,0
716711433,1,0.945,1
712429458,0,0.0,0
708406083,0,0.005,0
720029508,0,0.0,0
709227033,0,0.0025,0
720846558,0,0.275,0
716475183,0,0.0,0
714296358,0,0.0075,0
719998233,0,0.0125,0
719217483,0,0.0,0
720479058,0,0.0025,0
779192283,0,0.0075,0
716385033,0,0.005,0
711588708,1,0.95,1
714492783,1,0.9675,1
709192233,1,0.98,1
797998158,0,0.015,0
714021183,0,0.0025,0
780710433,0,0.0075,0
780068283,0,0.01,0
719930658,0,0.0075,0
755593983,0,0.005,0
770938533,0,0.0025,0
714121083,0,0.035,0
779210283,0,0.0075,0
709739283,0,0.0125,0
716230158,0,0.0,0
708724908,0,0.0,0
789025083,0,0.0025,0
713804058,0,0.0,0
718791708,1,0.825,1
785529708,0,0.0125,0
794528283,0,0.0,0
794856033,0,0.035,0
712939533,0,0.0,0
708178608,0,0.02,0
716556258,0,0.015,0
708404883,0,0.0375,0
709742958,0,0.0025,0
772695033,1,0.835,1
714850158,0,0.0,0
708831858,1,0.9425,1
718076733,0,0.0075,0
714336333,0,0.0075,0
780006783,1,0.8675,1
779741883,0,0.0025,0
780657708,0,0.01,0
771342183,1,0.985,1
712901283,1,0.8925,1
802101858,0,0.0025,0
718473558,1,0.8575,1
743590608,0,0.0,0
720146733,0,0.0,0
788252358,0,0.0,0
717740658,0,0.0,0
714567708,0,0.005,0
711208083,0,0.0025,0
709708233,1,0.925,1
709957158,0,0.0025,0
828288333,0,0.0025,0
709178733,1,0.8375,1
721325133,0,0.0025,0
816606333,0,0.025,0
720454158,0,0.045,0
717444558,0,0.0,0
816756783,0,0.0025,0
715474833,0,0.0,0
718271958,0,0.0025,0
708924783,0,0.0025,0
717669483,0,0.0975,0
809360883,0,0.005,0
717176508,0,0.0,0
711571383,0,0.0,0
713444058,0,0.02,0
713253858,1,0.995,1
719609433,0,0.0,0
797234508,0,0.24,0
714537258,0,0.0,0
793412958,0,0.0,0
714680208,0,0.0075,0
715240683,0,0.0,0
803796708,1,0.9475,1
717368208,1,0.9,1
802662858,0,0.005,0
780206958,0,0.0,0
779906658,0,0.005,0
772341783,1,0.7925,1
711491283,0,0.015,0
720211533,0,0.0025,0
715409733,1,0.9975,1
710974308,0,0.005,0
715732533,1,0.65,1
713722608,1,0.7975,1
709101258,1,0.93,1
708588408,0,0.0,0
721427358,1,0.8075,1
717099408,0,0.0025,0
715155033,0,0.0025,0
789586833,0,0.0,0
709338633,1,0.93,1
714106833,0,0.005,0
741116058,0,0.0425,0
813755658,0,0.005,0
718855983,0,0.005,0
711245433,1,0.99,1
814219008,0,0.0,0
711916533,0,0.0,0
715182108,0,0.0,0
717078933,0,0.0275,0
719491233,0,0.03,0
789520533,0,0.0,0
714738033,0,0.0,0
718576908,0,0.025,0
715093383,0,0.0,0
717195933,1,0.9825,1
747107508,0,0.0,0
717920583,0,0.04,0
710516283,0,0.005,0
787593558,0,0.035,0
778747608,0,0.02,0
714431058,0,0.0,0
708801108,1,0.9075,1
715948833,0,0.0,0
770667408,0,0.0,0
823590483,0,0.0,0
710635083,0,0.0475,0
716408058,0,0.005,0
713803158,0,0.0025,0
713593683,0,0.0075,0
709339758,0,0.005,0
789382758,1,0.865,1
813427833,0,0.0,0
717846108,0,0.0,0
720968583,0,0.005,0
721437333,1,0.9225,1
709134333,0,0.0025,0
712630608,0,0.0,0
712404483,0,0.02,0
717812133,0,0.0125,0
714926508,0,0.0825,0
771474108,0,0.005,0
709774608,0,0.0075,0
718802283,0,0.015,0
711626658,1,0.9825,1
789354783,0,0.0,0
720486408,0,0.0025,0
717793983,1,0.885,1
718582158,0,0.0,0
713127708,0,0.0175,0
717112533,0,0.0025,0
713681433,0,0.005,0
718846008,0,0.0075,0
714119283,1,0.99,1
713056083,0,0.025,0
718538958,0,0.005,0
710353233,0,0.0425,0
713853858,0,0.0275,0
710342508,0,0.0025,0
787563858,0,0.01,0
799239033,1,0.995,1
710733183,0,0.0,0
718489608,0,0.0,0
758824608,0,0.0025,0
780984408,0,0.0125,0
814483608,1,0.9375,1
708848208,0,0.0025,0
719713683,0,0.015,0
715514133,1,0.9625,1
715955208,0,0.0,0
794707083,1,0.9675,1
805313808,1,0.9925,1
772922883,1,0.875,1
715716333,0,0.02,0
714502458,0,0.0075,0
712444533,0,0.0325,0
797748708,0,0.025,0
780203883,0,0.0075,0
720616908,0,0.02,0
817038333,0,0.0,0
713333433,1,0.89,1
710820783,0,0.0,0
720338658,0,0.0325,0
803938908,0,0.0025,0
787921383,1,0.835,1
787849833,0,0.005,0
721143258,0,0.005,0
709335558,0,0.005,0
806619333,0,0.0,0
719378658,0,0.01,0
720670458,0,0.0125,0
716955783,0,0.0225,0
817970208,0,0.0,0
708506508,0,0.0,0
750147483,0,0.0625,0
715540233,0,0.005,0
807584958,1,0.9475,1
720686583,0,0.0275,0
820637433,0,0.0175,0
716346183,0,0.0,0
715405758,1,0.86,1
710094108,0,0.0,0
713168733,0,0.025,0
708614058,0,0.0075,0
718088133,0,0.0075,0
720614658,0,0.01,0
716695533,0,0.0,0
717091533,0,0.0075,0
713231658,0,0.055,0
715675458,0,0.0125,0
712463883,0,0.005,0
708489258,0,0.005,0
708403308,0,0.0075,0
769684158,0,0.0,0
710349258,0,0.0,0
713940033,0,0.0,0
713482608,0,0.005,0
714571008,0,0.0025,0
715354008,0,0.005,0
819363708,0,0.0,0
712014708,0,0.0,0
788717358,0,0.0,0
710413533,0,0.01,0
718515483,1,0.7675,1
715059258,0,0.005,0
713852958,0,0.0,0
767835558,0,0.0125,0
721531683,0,0.0025,0
720660558,0,0.0075,0
814845933,0,0.005,0
773155533,0,0.0025,0
711199908,0,0.0,0
721398858,0,0.0225,0
715664808,1,0.8575,1
715500558,0,0.0025,0
719239158,0,0.01,0
820633833,0,0.005,0
720551733,1,0.9325,1
718487958,0,0.0,0
710533233,1,0.9775,1
778878633,0,0.0,0
720197058,1,1.0,1
716317458,1,0.935,1
718569258,0,0.0,0
711649908,0,0.0025,0
720879708,0,0.005,0
815761908,0,0.0225,0
711850533,0,0.015,0
721028283,0,0.0025,0
710763783,0,0.0175,0
720432858,0,0.0,0
772525308,0,0.0125,0
767354208,0,0.005,0
715670058,0,0.0,0
713856708,0,0.015,0
758086458,0,0.05,0
717035283,1,0.9,1
709604958,0,0.0075,0
714931458,0,0.0025,0
711047658,0,0.0,0
718110858,1,0.9775,1
716385858,0,0.0025,0
708812133,0,0.0,0
787655058,0,0.0,0
803113383,1,0.9075,1
721273008,1,0.74,1
715762083,0,0.095,0
711629733,0,0.0025,0
718410258,0,0.0075,0
719745558,0,0.0,0
820282383,1,0.79,1
793543758,0,0.0,0
778224858,0,0.0025,0
712555233,0,0.075,0
718516533,0,0.0025,0
708923658,0,0.0,0
717708783,0,0.01,0
780688383,0,0.025,0
718821783,0,0.0025,0
718163808,0,0.0175,0
712693908,1,0.7675,1
711286533,0,0.0375,0
711655683,0,0.04,0
718188858,0,0.0025,0
718514283,0,0.005,0
708642708,1,0.8775,1
811475733,1,0.9625,1
712089108,0,0.0075,0
710761533,0,0.0,0
714963558,0,0.0,0
714834258,0,0.0,0
713788083,1,0.8875,1
719583558,0,0.01,0
744705408,0,0.0025,0
713240133,0,0.03,0
815015283,0,0.0,0
718072758,0,0.01,0
709127808,0,0.0175,0
715080258,0,0.005,0
709567758,0,0.005,0
780067158,1,0.9,1
715357308,0,0.01,0
720559908,0,0.015,0
720339558,0,0.0075,0
809599158,1,0.94,1
793269933,0,0.01,0
809978733,0,0.0,0
788996058,0,0.0,0
712575708,0,0.0,0
789625383,0,0.01,0
719730258,0,0.0225,0
793717608,0,0.0,0
709798908,1,0.9575,1
716077458,0,0.0025,0
813435108,0,0.0075,0
708084558,1,0.76,1
719880408,0,0.0225,0
719343633,0,0.0,0
718711158,1,0.9175,1
717443658,0,0.0025,0
715976433,0,0.0,0
719038008,0,0.205,0
709143183,1,0.8775,1
710186958,0,0.0,0
709274583,0,0.0025,0
816864483,0,0.0,0
708271833,0,0.0,0
821759658,1,0.81,1
820920408,0,0.0475,0
718403358,0,0.02,0
713476758,0,0.0,0
720690933,0,0.0,0
719252583,0,0.0025,0
712783083,1,0.99,1
771204108,0,0.0,0
817247658,0,0.005,0
821749608,1,0.885,1
714389883,0,0.005,0
713648208,0,0.0,0
826261008,1,0.955,1
824163333,0,0.0075,0
709444983,1,0.86,1
711154908,0,0.0075,0
769575783,1,0.945,1
720334833,0,0.0,0
709563258,1,0.9475,1
708205083,0,0.0075,0
715276683,0,0.0275,0
721254858,0,0.0,0
712257258,1,0.86,1
789616158,0,0.0325,0
708773583,0,0.005,0
711110733,0,0.0075,0
714043008,0,0.0225,0
780602733,0,0.0,0
823557333,0,0.0075,0
772825308,0,0.0025,0
713251008,0,0.0,0
711175083,0,0.01,0
756477333,0,0.0125,0
712294983,0,0.0025,0
717023508,0,0.0,0
709869708,0,0.0,0
772133808,0,0.005,0
768196008,0,0.03,0
708916083,1,0.975,1
789526458,0,0.01,0
716079708,0,0.0,0
720087708,0,0.0,0
714259533,0,0.0025,0
714691683,0,0.01,0
768420558,0,0.0025,0
778364583,1,0.7,1
719186433,0,0.0,0
719951208,0,0.0125,0
720182658,0,0.0,0
789022233,0,0.0,0
778353183,0,0.015,0
713789883,0,0.0,0
773018583,0,0.0,0
771354633,0,0.005,0
717308433,1,0.975,1
712271958,0,0.01,0
716736858,0,0.0075,0
713796033,1,0.9325,1
710812533,1,0.905,1
782555058,0,0.0,0
714864333,1,0.7025,1
787918158,0,0.0,0
779070033,0,0.06,0
789945933,0,0.0025,0
720810783,1,0.9325,1
715627833,0,0.0,0
809538783,0,0.0,0
715987758,1,0.82,1
711967158,0,0.0,0
712325433,0,0.0,0
716470683,0,0.0,0
713289183,0,0.0,0
711549408,0,0.0025,0
709523508,0,0.0175,0
717578358,0,0.0,0
711673983,0,0.0,0
713388108,1,0.9175,1
715679733,0,0.005,0
779694183,0,0.0,0
788544108,0,0.0,0
715583283,0,0.0175,0
719917233,1,0.7525,1
717103758,1,0.74,1
714621183,0,0.0025,0
721365033,1,0.9275,1
712999008,0,0.0,0
780790008,0,0.005,0
779499933,0,0.0,0
717200508,0,0.0,0
716995083,0,0.0,0
718137183,0,0.0075,0
787507833,0,0.005,0
810974958,1,0.8,1
717967833,0,0.0,0
712267983,1,0.92,1
717376758,0,0.0,0
718250883,1,0.83,1
717491058,0,0.0325,0
802243458,1,0.7975,1
714485508,0,0.0025,0
711377808,0,0.0125,0
718565733,0,0.0025,0
712723608,0,0.005,0
789948408,0,0.025,0
734909358,0,0.0,0
719267283,0,0.0025,0
780684933,0,0.0,0
720330558,1,0.765,1
720784833,1,0.875,1
789059958,0,0.01,0
797138883,0,0.0,0
721448283,1,0.89,1
710552733,1,0.9875,1
742778358,0,0.0,0
713933658,0,0.0,0
788142483,0,0.0025,0
789705408,0,0.0225,0
780378633,0,0.0,0
817422408,0,0.0,0
781297983,0,0.005,0
710671608,0,0.0025,0
719967708,0,0.005,0
711879633,0,0.0,0
716444733,0,0.0025,0
718460958,0,0.0,0
789953733,0,0.0,0
770278833,0,0.0,0
787291308,0,0.005,0
710644158,0,0.0025,0
717095733,0,0.0025,0
813338733,0,0.0,0
787536933,0,0.0,0
714384783,1,0.95,1
713847858,1,0.9875,1
809809008,0,0.0,0
719446833,0,0.0025,0
720570333,0,0.0,0
815308683,0,0.0125,0
810875958,1,0.98,1
717775608,0,0.0025,0
718766058,1,0.95,1
710656683,0,0.0025,0
768390708,0,0.0,0
713263758,0,0.0,0
754564308,0,0.005,0
827890758,0,0.005,0
779945508,0,0.0,0
720807183,0,0.0,0
709309308,1,0.9625,1
715844733,0,0.015,0
712332183,0,0.005,0
790123983,0,0.0,0
711721458,1,0.9825,1
716860233,0,0.0025,0
714678408,0,0.0,0
708798483,1,0.965,1
708501783,1,0.775,1
713645883,0,0.005,0
718622658,0,0.0,0
710641008,0,0.1875,0
718547358,0,0.0,0
716177583,0,0.0025,0
713417433,0,0.0,0
713043183,0,0.0,0
719328858,1,0.9125,1
718501983,0,0.0025,0
803800533,1,0.6375,1
771790083,0,0.0075,0
712817808,0,0.0025,0
811697958,0,0.005,0
817089408,0,0.0025,0
803406558,0,0.0075,0
717297708,0,0.0025,0
808756458,0,0.0,0
718352358,1,0.9925,1
780638958,0,0.0025,0
721026033,0,0.045,0
719894433,1,0.89,1
812493033,0,0.0075,0
718256658,0,0.0025,0
711421233,0,0.0075,0
710335983,0,0.015,0
720108783,0,0.0025,0
818259558,0,0.0025,0
708511983,0,0.0025,0
708838908,0,0.0175,0
778720533,1,0.9775,1
793015083,0,0.0,0
821336133,0,0.0225,0
713905608,0,0.0025,0
779164608,0,0.0,0
714835833,0,0.005,0
823863033,0,0.0075,0
713321508,0,0.0,0
708992733,0,0.0,0
709488108,1,0.9275,1
716094333,0,0.01,0
778567983,0,0.005,0
712178883,0,0.0,0
717490008,0,0.0075,0
718282983,0,0.015,0
747208083,0,0.0025,0
820276908,1,0.945,1
719960133,0,0.015,0
711062958,0,0.02,0
714917583,0,0.005,0
767256933,0,0.005,0
712568358,0,0.0375,0
789182358,0,0.0,0
716989683,0,0.005,0
827968383,0,0.0,0
819647358,1,0.8875,1
788966958,0,0.0,0
789502308,1,0.905,1
756458508,0,0.0,0
714643983,0,0.0,0
711606558,0,0.0,0
824155458,0,0.0025,0
710445183,0,0.01,0
802834158,1,0.6625,1
712038258,1,0.795,1
712864683,1,0.985,1
813971283,0,0.0025,0
764211033,0,0.0,0
721424583,0,0.0,0
713886333,1,0.85,1
711741708,1,0.9725,1
794217108,0,0.0025,0
715339758,0,0.0,0
709610283,0,0.01,0
714575208,0,0.005,0
716758908,0,0.005,0
778915233,1,0.965,1
789466008,0,0.005,0
716635758,0,0.0025,0
771819258,0,0.005,0
713451408,0,0.0025,0
780146658,1,0.81,1
711675108,0,0.0,0
755467683,1,0.935,1
792864858,0,0.045,0
713009208,0,0.0,0
772231233,0,0.0,0
720510333,0,0.0,0
780199233,0,0.0,0
711700158,0,0.0075,0
788275083,0,0.0,0
708804633,1,0.975,1
714479358,1,0.8,1
711406758,0,0.0025,0
821424483,0,0.0175,0
769438608,1,0.955,1
822068583,0,0.08,0
711371208,0,0.0,0
788832033,0,0.0075,0
713452533,0,0.02,0
720212508,0,0.0025,0
717825033,0,0.0,0
779926608,0,0.0025,0
713608383,1,0.88,1
710125608,0,0.0025,0
712724733,0,0.0,0
718286658,0,0.01,0
714195108,0,0.0,0
720867708,1,0.905,1
752573508,0,0.0,0
768661758,0,0.0,0
721126833,1,0.8775,1
716093133,0,0.01,0
771092433,0,0.0,0
712807758,1,0.96,1
721514883,0,0.0,0
824140908,1,0.8125,1
712971708,0,0.0075,0
716471508,0,0.0125,0
782548758,0,0.0025,0
720444408,1,0.84,1
717389433,0,0.0225,0
714292533,0,0.0,0
709585758,0,0.0075,0
712096758,0,0.0025,0
811463283,0,0.0275,0
789358908,1,0.9875,1
718146258,0,0.0075,0
710779083,0,0.0075,0
709166883,0,0.0025,0
712554183,0,0.005,0
721315233,0,0.0025,0
714766383,0,0.0,0
797491683,1,0.8425,1
714157908,0,0.0025,0
714588408,0,0.01,0
719627133,0,0.02,0
714125883,0,0.01,0
712865583,0,0.0125,0
779363283,0,0.0,0
779224758,0,0.0,0
718775808,0,0.0,0
710267583,0,0.0,0
711305208,0,0.01,0
717531483,0,0.005,0
709170108,1,0.925,1
716056158,1,0.93,1
711326583,0,0.0325,0
715406658,1,0.9475,1
712814658,0,0.0,0
773228133,1,0.965,1
710453283,0,0.0,0
795266208,0,0.0025,0
779090883,0,0.0025,0
712309758,0,0.005,0
716625033,1,0.9,1
790112133,0,0.0,0
797238108,0,0.0,0
716782758,1,0.93,1
715588008,0,0.05,0
713977308,0,0.0025,0
719059083,0,0.0,0
708797583,1,0.945,1
708809283,1,0.9075,1
771529608,0,0.0075,0
715776033,0,0.0025,0
778619358,0,0.0,0
715717608,0,0.015,0
789204933,0,0.0125,0
711100608,1,0.8325,1
713591283,0,0.0,0
719344608,0,0.01,0
787659483,0,0.0125,0
822948708,0,0.02,0
710080383,0,0.0,0
715596783,0,0.0025,0
798773208,0,0.0025,0
768624258,1,0.92,1
721412208,0,0.0,0
708129933,0,0.005,0
719703483,0,0.0,0
708290208,0,0.01,0
710431158,0,0.0,0
816528333,0,0.01,0
778760808,0,0.0275,0
718025808,0,0.0175,0
815860008,0,0.0,0
780126033,1,0.71,1
720135333,0,0.0375,0
719174433,1,0.9225,1
821521983,0,0.005,0
716961933,0,0.005,0
712834533,0,0.0,0
710544033,0,0.0025,0
710622333,0,0.0,0
714277758,0,0.0,0
713166333,0,0.0,0
714346608,1,0.87,1
778284783,0,0.0,0
714721608,0,0.0,0
716453883,0,0.01,0
713876958,0,0.005,0
794967408,0,0.0,0
798481383,1,0.8325,1
718697583,0,0.0125,0
711799458,0,0.0025,0
823904133,1,0.94,1
718005108,0,0.0,0
717877533,0,0.0025,0
711883833,0,0.0,0
711646908,1,0.91,1
718171308,1,0.9775,1
709627983,0,0.0025,0
716580933,0,0.0,0
713600958,0,0.0075,0
772248408,0,0.01,0
720196158,0,0.01,0
770024733,1,0.9825,1
710912733,0,0.0075,0
712860858,0,0.0425,0
708702258,1,0.89,1
797169633,0,0.0575,0
709922508,0,0.0,0
712802733,0,0.02,0
716981358,0,0.0,0
758787333,0,0.02,0
720519333,1,0.955,1
717387933,0,0.0225,0
738195708,0,0.0175,0
708560733,0,0.01,0
717001908,1,0.905,1
768972558,0,0.02,0
